time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,0.324772565732,1.00291908873,16.8383080156,0.145387360902,6.17333454781,0.0,0.850290855498,1.48014153654,4.88718205151,0.0584618034009,-0.0793317254435,0.0,445.5232652345076,444.07285247886733,444.42024203237185,445.4202902877624
2.580000000000002,0.377495812684,1.09394129769,17.1290967622,0.148736095285,6.16881231592,0.0,0.907526703082,1.5542017066,4.80596053257,0.0499053276141,-0.0684408326625,0.0,405.5334976685685,406.5056529420171,404.8519180050173,404.08360434358855
2.640000000000002,0.434137319645,1.18998787061,17.4185675813,0.151502141048,6.16475615537,0.0,0.980867509222,1.64754709527,4.8427154629,0.0371353664056,-0.0659777547205,0.0,444.17975659245417,444.3783039180608,445.087121572121,444.04185167633443
2.700000000000002,0.495653431561,1.29218237286,17.7135236986,0.153546090169,6.16087898214,0.0,1.06999872329,1.75901510082,4.98830044938,0.0270865973125,-0.0620340172596,0.0,478.88741188360234,479.18459888497927,478.92187314881045,478.15723515494165
2.760000000000002,0.562430612595,1.40088889705,18.0158351164,0.155446638323,6.15672333605,0.0,1.15622416143,1.86458670339,5.0880893861,0.0395568172062,-0.0904176333343,0.0,469.0970549737973,466.8837425628469,464.8788629780697,465.8554187722143
2.820000000000002,0.634282535678,1.51573390597,18.3226572724,0.157831629862,6.1521630475,0.0,1.23925119213,1.96370416501,5.13885101357,0.040133075768,-0.0566788038214,0.0,451.8843683448447,454.59142710851864,452.4252104959813,452.4723833195755
2.880000000000002,0.710974271822,1.63629906079,18.6308525491,0.160321453964,6.14887549705,0.0,1.3174046037,2.05528620555,5.1341442705,0.044093607932,-0.0512655406791,0.0,435.4560780662842,435.9066713667159,436.0590884653164,436.39082013975445
2.940000000000002,0.792291475904,1.7622553716,18.9378905088,0.163247609299,6.14557164235,0.0,1.39342118897,2.1434471224,5.10040650134,0.056777091441,-0.0640122037461,0.0,427.4055321631272,426.31533963324557,426.0280809126979,427.11293456111196
3.000000000000002,0.879003677013,1.89445730162,19.2484143036,0.166101942873,6.14214401726,0.0,1.4972435471,2.2634473762,5.2493928549,0.0137242763236,-0.0460503985317,0.0,484.0232572875518,485.3713025349718,485.70684570507444,482.46766792453906
3.0600000000000023,0.972057862848,2.03395157221,19.5681594902,0.167248677921,6.13953603621,0.0,1.60470625165,2.38625652438,5.40777608035,0.0281527424484,-0.038744464242,0.0,488.85297989337977,489.39628509194523,488.47585076661284,489.5507236030041
3.1200000000000023,1.07092340848,2.18003943892,19.8927074985,0.169445041478,6.13723015383,0.0,1.69096940319,2.48342855096,5.41026437335,0.0496562040694,-0.0378125816095,0.0,443.16910058675614,443.2449830196133,442.0755234799556,443.84479605028946
3.1800000000000024,1.17512746348,2.33213534913,20.2182377759,0.173193901909,6.13523081667,0.0,1.7826210776,2.58664036364,5.44033342673,0.0802975533912,-0.0255885844234,0.0,452.36178178925945,453.3448061898643,450.845372438596,453.31734120264224
3.2400000000000024,1.28471754164,2.49032293738,20.5446116207,0.178333209433,6.13371550478,0.0,1.87045912242,2.68663176914,5.43851837238,0.0946478264027,-0.0245967109739,0.0,442.04466088870595,442.1262945521496,443.5830027143801,444.76607725085626
3.3000000000000025,1.39975201167,2.65477466814,20.8718591052,0.183654438319,6.13260776446,0.0,1.96405268664,2.79548303293,5.46925582481,0.0727968747423,-0.00838466451864,0.0,452.6069381799261,453.9101388690977,456.03606072649836,454.29314175180355
3.3600000000000025,1.52026748436,2.82566505954,21.199988301,0.187843609111,6.13181593059,0.0,2.05311838585,2.90114224647,5.46811706889,0.0630816493463,-0.0251698944171,0.0,446.02258645280267,444.6494173094345,444.95261834815034,444.16006698976474
3.4200000000000026,1.64636870051,3.00323930795,21.5295250374,0.191160766285,6.13052744381,0.0,2.15027913941,3.01818618886,5.51589550263,0.0312684106025,-0.0149547827728,0.0,460.83273147112754,461.6396493772629,462.28089593549794,459.7684975402137
3.4800000000000026,1.7776538707,3.187062374,21.8577025276,0.193795151207,6.12934866786,0.0,2.22597618655,3.10940516901,5.42362257351,0.0615402649915,-0.0312376816449,0.0,416.86391621012535,415.4382466634369,414.6677270027818,417.32027327844776
3.5400000000000027,1.91334263775,3.37619984084,22.1793840429,0.197181746214,6.12758080501,0.0,2.29714065254,3.19543632572,5.29948637744,0.043560014558,-0.0261353239504,0.0,403.7363307518112,404.1961806997341,405.38486438393124,403.7680077452415
3.6000000000000028,2.05324305571,3.57043548839,22.4931457659,0.199961868948,6.12610829646,0.0,2.36635012592,3.27928871727,5.15972922937,0.0513754160411,-0.0215317880342,0.0,397.0635463322038,397.4855936466434,397.70191235652555,398.4188210189216
3.660000000000003,2.19853793535,3.7712706818,22.8061224204,0.203335886955,6.12448970025,0.0,2.47678292771,3.41530145401,5.27192842268,0.0645091324076,-0.0410336278134,0.0,480.7331557973216,479.2527204039757,479.2464413104732,480.24571889477005
3.720000000000003,2.35000322921,3.97971091648,23.1228546704,0.206685033464,6.12251723762,0.0,2.57215885408,3.53288347679,5.28540824299,0.0262510778726,-0.0201820208057,0.0,450.39943844841156,452.0825668391263,452.31811702816,449.2276419366519
3.780000000000003,2.50723203774,4.19526478685,23.4404949638,0.20939488461,6.12151995981,0.0,2.66879409283,3.65228495714,5.30223886112,0.0682698702015,-0.0103120181686,0.0,452.2435882439066,453.03813918865586,451.40025841110105,454.78007868326387
3.840000000000003,2.67054769914,4.41838334,23.7608358185,0.214010512041,6.12135952564,0.0,2.77492682763,3.78520058918,5.37504788153,0.0902186366265,0.00937371092308,0.0,470.7147442815871,472.2360475567814,470.30195560839036,472.0034275265237
3.900000000000003,2.83991020348,4.64915245369,24.0836842559,0.219084004635,6.12164363706,0.0,2.87032792462,3.9074131757,5.38615442745,0.0697573079923,-0.00669386747535,0.0,453.1492804165512,451.85547705470265,455.2308912702475,453.59583269416464
3.960000000000003,3.01517402502,4.8875804956,24.4083359787,0.222919848333,6.12091524795,0.0,2.97169421748,4.04034486572,5.4349428514,0.0485286205129,-0.0262032711196,0.0,467.6321563440423,466.10973404159773,466.4901313568439,464.83180796138925
4.020000000000002,3.19581383463,5.1330702601,24.7316692235,0.226190271818,6.11907541342,0.0,3.04974004877,4.14281725015,5.34303021285,0.0643688818876,-0.0415445528858,0.0,421.76596184877764,420.4381124419356,420.9117420993032,422.2828414109444
4.080000000000001,3.3810861395,5.38464301578,25.0490738256,0.229993930882,6.11658923237,0.0,3.12617665361,4.24316626879,5.23735277776,0.0613712566816,-0.0412208801137,0.0,416.44651814029817,416.47379921896777,415.9740565385736,415.71462275664
4.14,3.57180231142,5.64339647686,25.3649343803,0.233353721444,6.11385755204,0.0,3.23111124066,4.38201290964,5.29062012727,0.042184161319,-0.0559461198782,0.0,469.2434275002487,468.09752978556196,468.5760048948093,467.0835940345011
4.199999999999998,3.76887126616,5.9105321632,25.6840479929,0.235912319786,6.11128875811,0.0,3.33795946702,4.52245898591,5.34578889686,0.0435458865211,-0.0246933385751,0.0,468.33276857622457,470.7567128204277,471.01622200724336,471.1224262527432
4.259999999999997,3.97265758604,6.18648657999,26.0079981958,0.238334795141,6.10932293688,0.0,3.45484772368,4.67591187113,5.45155039352,0.033129617878,-0.0583254747813,0.0,487.8439545996751,485.32509541844036,488.2571686541946,487.47993994153137
4.319999999999996,4.18264250929,6.470525663,26.3335931335,0.240455709663,6.10609082887,0.0,3.54485162601,4.79205773607,5.40152676853,0.0394524149048,-0.0461857196448,0.0,439.55064324258547,440.553820611917,439.7346526071756,440.25880231104935
4.379999999999995,4.39875670548,6.76245660677,26.6599165069,0.2422873296,6.10318831978,0.0,3.65902103979,4.93883835938,5.47505967842,-0.000868270285892,-0.0531575193332,0.0,479.62389438734493,479.0927190832625,481.6262920410839,478.5664869422689
4.439999999999993,4.62076747901,7.06187446918,26.9853295304,0.242474235296,6.10049633713,0.0,3.74153702299,5.04166231623,5.37236368546,0.0100829079806,-0.0320139952956,0.0,423.17080007188594,424.98608802341363,423.6072738752009,424.5481725900015
4.499999999999992,4.84830605948,7.36815380178,27.3075030971,0.24367837882,6.09950275469,0.0,3.8430609351,5.16749192098,5.36648372235,0.0349055547398,0.00371117125915,0.0,454.02737826328456,456.8853118551476,455.09280294721634,457.0758454793661
4.559999999999991,5.08184890264,7.68187074238,27.6289081042,0.245553867801,6.09998931844,0.0,3.94152998045,5.28970130615,5.34683872383,0.0227292783182,0.0157069163048,0.0,451.9903278857572,452.9562088019378,451.77840579150745,450.7956192731361
4.6199999999999894,5.32165482436,8.00342786521,27.9511696702,0.247698835291,6.10147759262,0.0,4.05165379637,5.42873203476,5.39464727788,0.0537610290408,0.0386222702566,0.0,472.6793084195227,474.4424746637037,472.6388799315115,475.02552536827983
4.679999999999988,5.56848331056,8.33397571549,28.2788003927,0.251455014719,6.10374140945,0.0,4.17537281902,5.58947018158,5.52522339184,0.0761158383899,0.0358842530018,0.0,500.56959773603614,500.3707653396457,498.63880534004926,500.27184925426974
4.739999999999987,5.82123342855,8.67225712714,28.606625685,0.256578522183,6.10568666548,0.0,4.2494441169,5.68688552857,5.40270159093,0.0994112156529,0.024395934362,0.0,422.13173485539045,421.13934165371415,420.1220592142505,422.1439100446762
4.799999999999986,6.07858291984,9.01672236815,28.928203624,0.262490901002,6.10719940053,0.0,4.32866929491,5.79563410429,5.3166676801,0.0967383746602,0.0267966447525,0.0,432.4298959596549,432.63226457194645,433.87777220740907,433.66184038445607
4.859999999999984,6.34098004178,9.36827521665,29.2464726585,0.268120465193,6.10930266488,0.0,4.41757328077,5.92306435733,5.29201566371,0.0872569878024,0.0478672816857,0.0,452.89313138124777,454.5856559124886,453.4456190523419,452.6903289479759
4.919999999999983,6.6091176214,9.72825413292,29.5658528465,0.27297285038,6.1120575989,0.0,4.5197958119,6.07635946895,5.35319241741,0.0633534589305,0.0416960359466,0.0,481.39528238005084,480.9290161903648,482.0538122829426,480.2482157084319
4.979999999999982,6.88266811047,10.0964846316,29.8853256678,0.27650225642,6.11421982338,0.0,4.59823672667,6.19811022289,5.29593613668,0.0477349851293,0.0212324287344,0.0,446.7264044033128,445.05468508054895,444.45756237065046,443.1776411343661
5.0399999999999805,7.16147047712,10.4730046059,30.2047700673,0.279570339165,6.11570134037,0.0,4.69478993099,6.35244064765,5.35149366269,0.0571873778489,0.0308408878932,0.0,480.8035633544579,481.5312043541054,480.37614855466467,481.094015009919
